timestamp,nodeId,nodeIdentifier,pitSize,pitOccupancy,cacheHitRatio,interestRate,dataRate,trustScore,rssi,delay,label
17.9,6,Node_6,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,7,Node_7,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,8,Node_8,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,9,Node_9,4249457088,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,-70,0.05,packetDropped
17.9,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,4,Node_4,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,5,Node_5,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,6,Node_6,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,7,Node_7,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,8,Node_8,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,9,Node_9,4249457088,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,-70,0.05,packetDropped
17.9,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,4,Node_4,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,5,Node_5,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,6,Node_6,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,7,Node_7,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,8,Node_8,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,9,Node_9,4249457088,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,-70,0.05,packetDropped
17.9,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,4,Node_4,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,5,Node_5,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,6,Node_6,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,7,Node_7,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,8,Node_8,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,9,Node_9,4249457088,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,-70,0.05,packetDropped
17.9,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,4,Node_4,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,5,Node_5,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,6,Node_6,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,7,Node_7,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,8,Node_8,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,9,Node_9,4249457088,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,-70,0.05,packetDropped
17.9,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,4,Node_4,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,5,Node_5,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,6,Node_6,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,7,Node_7,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,8,Node_8,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
17.9,9,Node_9,4249457088,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,-70,0.05,packetDropped
18,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,4,Node_4,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,5,Node_5,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,6,Node_6,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,7,Node_7,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,8,Node_8,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,9,Node_9,4249457088,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,-70,0.05,packetDropped
18,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,4,Node_4,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,5,Node_5,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,6,Node_6,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,7,Node_7,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,8,Node_8,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,9,Node_9,4249457088,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,-70,0.05,packetDropped
18,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,4,Node_4,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,5,Node_5,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,6,Node_6,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,7,Node_7,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,8,Node_8,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,9,Node_9,4249457088,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,-70,0.05,packetDropped
18,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,4,Node_4,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,5,Node_5,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,6,Node_6,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,7,Node_7,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,8,Node_8,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,9,Node_9,4249457088,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,-70,0.05,packetDropped
18,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,4,Node_4,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,5,Node_5,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,6,Node_6,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,7,Node_7,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,8,Node_8,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,9,Node_9,4249457088,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,-70,0.05,packetDropped
18,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,4,Node_4,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,5,Node_5,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,6,Node_6,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,7,Node_7,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,8,Node_8,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,9,Node_9,4249457088,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,-70,0.05,packetDropped
18,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,4,Node_4,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,5,Node_5,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,6,Node_6,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,7,Node_7,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,8,Node_8,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,9,Node_9,4249457088,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,-70,0.05,packetDropped
18,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,4,Node_4,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,5,Node_5,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,6,Node_6,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,7,Node_7,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,8,Node_8,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,9,Node_9,4249457088,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,-70,0.05,packetDropped
18,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,4,Node_4,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,5,Node_5,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,6,Node_6,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,7,Node_7,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,8,Node_8,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,9,Node_9,4249457088,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,-70,0.05,packetDropped
18,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,4,Node_4,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,5,Node_5,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,6,Node_6,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,7,Node_7,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,8,Node_8,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,9,Node_9,4249457088,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,-70,0.05,packetDropped
18,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,4,Node_4,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,5,Node_5,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,6,Node_6,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,7,Node_7,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,8,Node_8,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,9,Node_9,4249457088,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,-70,0.05,packetDropped
18,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,2,Node_2,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,3,Node_3,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,4,Node_4,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,5,Node_5,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,6,Node_6,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,7,Node_7,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,8,Node_8,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,9,Node_9,4249457088,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,4.79231e-310,-70,0.05,packetDropped
18,1000,RSU_1000,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1001,RSU_1001,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1002,RSU_1002,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1003,RSU_1003,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1004,RSU_1004,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1005,RSU_1005,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1006,RSU_1006,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1007,RSU_1007,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,0,Node_0,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
18,1,Node_1,100,0.5,0.7,50,40,0.9,-70,0.05,packetDropped
